,X,y,real_y,prob,path,raw_X,stratum
10,['hey guy listen sparkle opinion ymac cherry bomb welcome episode two today talk quarantine hair professional hairstylist alright let jump right know right unusual space time yes weird none involve kind pandemic selfisolated want good way say stick home right nonessential business close include hairstylist absolutely hair salon include much fact lookstatic society la vega get lot message know live someone many client ask yeah live someone want something hair'],0,-1,0.172609017734147,/shared/3/projects/benlitterer/podcastData/prosodyMerged/beforeFMonth/anchor.fm/2d/httpsanchor.fms1d5ccd90podcastplay13052509https3A2F2Fd3ctxlq1ktw2nl.cloudfront.net2Fproduction2F20203292F68567933441002a176edfbedf42.m4aMERGED," Hey guys, you're listening to Sparkling Opinions with YMac and Cherry Bomb. Welcome to episode two and today we are talking about quarantine hair from a professional hairstylist, which is me. Alright, so let's just jump right in because I know right now we're in a very unusual space and time. Yes, it's very weird. None of us have been involved in this kind of a pandemic before where we're all self-isolated and we're all for want of a better way of saying it's stuck at home. Right. Non-essential businesses are closed and that includes hairstylist, absolutely. Hair salons. Yours included. Very much the fact that you're a look-static society in Las Vegas. So you've got a lot of messages and I know this and you live with someone. So many clients are asking me. Yeah. You live with someone who wants to do something with their hair.",10-20%
11,['must admit get use zoom feel like zoom meeting eight hour day know need go basically really concentrate connection player staff bite positivity come back last week get light end tunnel speak welcome hawthorne fan footy fan general hawthorne heavy hitter last week kenneth clarkson reef reef survive cut lose coach lose president get come bench nice addition team footy manager former recruiter graham wright great see two gentleman start reeve go get club another week isolation track personally yeah must admit get use zoom feel like zoom meeting eight'],0,-1,0.16499306691935559,/shared/3/projects/benlitterer/podcastData/prosodyMerged/beforeFMonth/traffic.omny.fm/8a/httpstraffic.omny.fmdclips8ae80818a88e475b9776ad05005c36ff3bfc9c87189442ca8addad5700751125df6a1ca4bb144b4284ffad570075b8c0audio.mp3utm_sourcePodcastin_playlistf97d0e6beb454a1a9b0cad570075112eMERGED," I must admit I'm getting very used to Zoom, feel like I'm on Zoom meetings for about eight hours a day. But you know it's we're doing what we need to do. We went into this basically really concentrating on our connection with our players and staff with a bit of positivity coming back over the last few weeks that we have got some light at the end of the tunnel so to speak. Welcome once again to all Hawthorne fans and footy fans in general to Hawthorne's heavy hitters. Last week we had Kenneth Clarkson and Reeves. Reeves has survived the cut. We've lost the coach, we've lost the president but we've got coming off the bench. A nice addition to the team. The footy manager, former recruiter Graham Wright is with us. So great to see both these two gentlemen. We'll start with you. Reeves, how are you going? Before we get to the club, another week in isolation, how are you tracking personally? Yeah, I must admit I'm getting very used to Zoom. I feel like I'm on Zoom meetings for about eight...",10-20%
12,['welcome story time another bonus episode maybe need new catchphrase really lame oh think stretch really lame joke little bit far maybe lane really lame joke actually become lame need actually think something lame change like know maybe chicken pulley middle like macgowan reference know maybe incorporate one bonus episodes mike drop nope lame right anywho super excite reached end season one leave finales show put much stress work work'],0,-1,0.10417616464636183,/shared/3/projects/benlitterer/podcastData/prosodyMerged/beforeFMonth/anchor.fm/20/httpsanchor.fms1087570cpodcastplay13341144https3A2F2Fd3ctxlq1ktw2nl.cloudfront.net2Fstaging2F202008042F5e382140eddf9ac475ee750bcaa2e316.m4aMERGED," (soft music) Welcome to Story Time, another bonus episode. Maybe I need a new catchphrase, so that was really lame. Oh, I think I'm stretching the, this is really lame joke a little bit too far. Maybe my lane, this is really lame joke. It's actually becoming lame. Now I need to actually think of something that's not lame to change it up like, I don't know. Maybe a chicken with a pulley in the middle, like a MacGowan reference, you know? Maybe I'll incorporate that into one of these bonus episodes. I just did! Mike dropped, nope, that was lame. All right, anywho, I am so super excited. We have reached the end of season one. All that we have left is the finales of each of the shows. And I have put so much stress and work into this, and work into this.",10-20%
13,['hello everyone back think joke sound horrible know quick update analytics listener first episode pretty cool whoohoo shout people probably people okay saw morning dang yeah four couple hour might know maybe wow make number good math yeah excite like know anyone'],0,-1,0.10598830179678138,/shared/3/projects/benlitterer/podcastData/prosodyMerged/beforeFMonth/anchor.fm/2t/httpsanchor.fmscf22b58podcastplay13307555https3A2F2Fd3ctxlq1ktw2nl.cloudfront.net2Fproduction2F2020452F702970024410021cabfde962376.m4aMERGED," [Music] Hello everyone! We're back! You thought you were done with us. Jokes on you. We can sound so horrible. I know. Quick update. We have on our analytics. We had 37 listeners on our first episode. That's pretty cool. So, whoo-hoo! Shout out to those 37 people. We're probably 30 of those people, but that's okay. 37? I saw 33 this morning. Dang. Yeah. Four more in a couple of hours. It might be 33. I don't know. Maybe it is 33. Wow, you just make your numbers now. I'm not good at math. [Laughter] Yeah, but it's exciting like I didn't know anyone",10-20%
14,['welcome another episode learn past history blow right force future go anywhere want time anything want excellent yes awesome host mr sheppy buenos dia amigos en amigas know speak spanish english please welcome back part sectionalism divide state episode go round go hear disagreement ignorance violence oh even old man get beaten hey laugh give break already old old first want remind find twitter mrchappyteaches email chapmantlamfiercechoolsorg lamphere lambfierce fear certainly one theme'],0,-1,0.13008384625395594,/shared/3/projects/benlitterer/podcastData/prosodyMerged/beforeFMonth/anchor.fm/2t/httpsanchor.fms184a109cpodcastplay13252073https3A2F2Fd3ctxlq1ktw2nl.cloudfront.net2Fproduction2F2020432F69915875441002c5f66c955517.mp3MERGED," Welcome to another episode of learning from the past. This is US history. It's your blow up right there. A force from the future. Can we go anywhere we want at any time? They can do anything you want. Excellent! Yes! That's awesome! And now, your host, Mr. Sheppy. Buenos dias amigos en amigas. You know I don't speak Spanish. In English please. Welcome back to part 2 of our sectionalism divides the state's episode. In this go round, you're going to hear about some more disagreements, some ignorance, more violence. Oh, and even an old man getting beaten up. Hey, why are you laughing at that? Give him a break. He's already... OLD! Too old! First, I want to remind you that you can find me on Twitter @MrChappyTeaches or you can email me at ChapmanT@Lamfiercechools.org. That's L-A-M-P-H-E-R-E. Lambfierce. And fear is certainly one of the themes.",10-20%
15,['okay today read one favorite book really weird call know weajinwood apparently song weird old band really know okay call haveruki murakami thankfully translate japanese version j rubin big ups mr rubin go bit anxious strap seat huge plunge dense cloud cover approach hamburg airport cold november rain drench earth land everything gloomy air flamish landscape ground crew waterproofs flag atop squat airport build bmw billboard'],0,-1,0.1483582963379373,/shared/3/projects/benlitterer/podcastData/prosodyMerged/beforeFMonth/anchor.fm/24/httpsanchor.fms1f8c3b3cpodcastplay13264184https3A2F2Fd3ctxlq1ktw2nl.cloudfront.net2Fproduction2F2020442F7000702344100127762a455546c.m4aMERGED," Okay, so today I will be reading one of my favorite books which is really weird. It's called ""Know Weajinwood"" which is apparently a song by some weird old band that I really know. Okay, it's called by Haveruki Murakami. But thankfully it's translated from the Japanese version by J. Rubin, so big ups to Mr. Rubin. Here we go, I'm a bit anxious. I was 37 then strapped to my seat as the huge 747 plunged through dense cloud cover on approach to Hamburg Airport. Cold November rain drenched the earth, landing everything in the gloomy air of a flamish landscape. The ground crew in waterproofs a flag atop a squat airport building, the BMW billboard.",10-20%
16,['well father macconville begin third talk call holiness entitle particular talk action get start though want take second talk little bit methodology overall purpose series talk spirituality author'],0,-1,0.19240935641295207,/shared/3/projects/benlitterer/podcastData/prosodyMerged/beforeFMonth/feeds.soundcloud.com/ta/httpsfeeds.soundcloud.comstream813608767churchofsaintagnesintoaction.mp3MERGED," Well, this is Father MacConville, beginning our third talk on the call to holiness. And I'm entitling this particular talk into action. Before we get started, though, I want to take just a second to talk a little bit about my methodology. The overall purpose of this series is to talk about spirituality and author",10-20%
17,['podcast bring giant food today ever commit together continue share little thing matter record live lobby line hotel adam morgan washington dc full service radio proudly support host simplecast easy way podcast creator publish distribute audio internet information visit peace everyone welcome edible activist podcast host melissa l jones broadcast live lobby line dc podcast dynamic people color food agricultural space share personal food journey passions perspective stem land exemplify spirit activism edible way let get'],0,-1,0.13298004265345054,/shared/3/projects/benlitterer/podcastData/prosodyMerged/beforeFMonth/cdn.simplecast.com/c8/httpscdn.simplecast.comaudio8c59928c5992b1ce774cfd88c0c7b99688d14345c3397648224bf3b606f2450730e2aaeaeaea_tc.mp3aidrss_feedfeedUk_296TPMERGED," This podcast is brought to you by Giant Food. And today, more than ever, they are committed to you because we are all in this together so we can continue to share the little things that matter. [MUSIC PLAYING] Recorded live from the lobby of the Line Hotel in Adams Morgan, Washington, DC. [MUSIC PLAYING] Full service radio is proudly supported and hosted by Simplecast, the easiest way for a podcast creator to publish and distribute audio on the internet. For more information, visit simplecast.com. Peace, everyone, and welcome to the Edible Activist Podcast. I'm your host, Melissa L. Jones, broadcasting live from the lobby of the Line, DC. This podcast is where dynamic people of color in the food and agricultural space share their personal food journeys, passions, and perspectives that stem from the land, all exemplifying the spirit of activism in their own edible way. Let's get",10-20%
18,['prayer heart fire pray jesuit prayer call patient trust let pray trust slow work god quite naturally impatient everything reach end without delay like skip intermediate stage impatient way something unknown something new yet law progress make pass stage instability may take long time think idea mature gradually let grow let shape without undue haste try force though could today time say grace circumstance act goodwill make tomorrow'],0,-1,0.10029418952005983,/shared/3/projects/benlitterer/podcastData/prosodyMerged/beforeFMonth/anchor.fm/20/httpsanchor.fms24df4520podcastplay19532623https3A2F2Fd3ctxlq1ktw2nl.cloudfront.net2Fstaging2F20208132F106970901441002a6f421402fc9a3e7.mp3MERGED," A prayer from Hearts on Fire, praying with the Jesuits. This prayer is called ""patient trust."" Let us pray. Above all trust in the slow work of God, we are quite naturally impatient in everything to reach the end without delay. We should like to skip the intermediate stages. We are impatient of being on the way to something unknown, something new. Yet it is the law of all progress that it is made by passing through some stages of instability and that it may take a very long time. And so I think it is with you. Your ideas mature gradually. Let them grow. Let them shape themselves without undue haste. Don't try to force them on, as though you could be today what time. It is to say grace and circumstances acting on your own goodwill will make of you tomorrow.",10-20%
19,['hello everyone welcome pb style podcast number one podcast thinkups startup scaleups want use authentic marketing grow business increase engagement conversion happy wednesday guy release week podcast every wednesday smack dab middle covid describe unwanted guest know seem know time go back come okay agree girl give holla okay long drawn process decide little get everybodys nerve cause havoc everywhere go right say lot podcasts really'],0,-1,0.1658876955772859,/shared/3/projects/benlitterer/podcastData/prosodyMerged/beforeFMonth/andreapatrick.com/SM/httpsandreapatrick.comPBandStyleMYMUSTHAVESDURINGCOVID19Mixdown1.mp3podcast_id14754MERGED," Hello everyone and welcome to PB in style. This is the podcast, the number one podcast for thinkups, startups and scaleups who want to use authentic marketing to grow their business with increased engagement and conversions. Happy Wednesday guys, as I am releasing this week's podcast as I do every other Wednesday. We are smack dab in the middle of COVID-19. I have described her as the unwanted guest from You Know Where, who doesn't seem to know when it's time to go back where she came from. Okay. (laughs) So if you agree with me girl, give me a holla, okay? Because this has been a long drawn out process. She has decided she is here for a little while. She is getting on everybody's nerves and she's causing havoc everywhere she goes. So what are we doing about it? What can we do about it, right? So as I've said in a lot of other podcasts, we really",10-20%
20,['hello lady gentlemen welcome work purpose podcast australian public service name david pembroke thank join today guest elizabeth kelly lawyer turn bureaucrat legal career work task diverse prosecute serious fraud case fiji fight corruption new south wale build industry currently serve deputy secretary department industry innovation science responsible innovation digital strategy industry support program certainly go talk context covid long distinguish career public service elizabeth serve director policy act northern territory'],1,-1,0.2652713507815762,/shared/3/projects/benlitterer/podcastData/prosodyMerged/beforeFMonth/sphinx.acast.com/e5/httpssphinx.acast.compopens5e8e80fb8506b8de1259efe3e5eb4ced91f5ff50718c62490media.mp3MERGED," [MUSIC PLAYING] Hello, ladies and gentlemen, and welcome to Work With Purpose, a podcast about the Australian public service. My name's David Pembroke, and thank you for joining me. Today, my guest is Elizabeth Kelly, a lawyer turned bureaucrat who, during her legal career, worked on tasks as diverse as prosecuting serious fraud cases in Fiji to fighting corruption in the New South Wales building industry. She currently serves as the deputy secretary at the Department of Industry, Innovation, and Science, where she's responsible for innovation, digital strategy, and industry support programs. And I'm certainly going to talk to her about that in the context of COVID-19. But during a long and distinguished career of public service, Elizabeth has served as a Director of Policy in both the ACT and Northern Territory.",20-30%
21,['hello world jar cunningham freelance forum series podcast aim provide uptodate information new development train insight freelance journalist ireland forum hold twice year possible support national union journalist broadcast authority ireland covid restriction move online become moment series podcasts journalist welcome aboard many case welcome back journalist welcome hope find something use join today sinead ryan sinead financial correspondent heard airways possibly read well irish independent welcome aboard sinead thanks much jar first table'],0,-1,0.2751110320284511,/shared/3/projects/benlitterer/podcastData/prosodyMerged/beforeFMonth/feeds.soundcloud.com/er/httpsfeeds.soundcloud.comstream810728209dublinfreelancefreelanceforum3.mp3MERGED," [Music] Hello world, I'm Jared Cunningham and this is the Freelance Forum, a series of podcasts aiming to provide up-to-date information on new developments, training and insights for freelance journalists in Ireland. The Forum is held twice a year and has been possible by support of the National Union of Journalists and the Broadcasting Authority of Ireland. But because of COVID restrictions, we've moved online and become, for the moment, a series of podcasts. If you're a journalist, welcome aboard and in many cases welcome back. If you're not a journalist, you're just as welcome and we hope you too will find something of use. Joining me today is Sinead Ryan. Sinead is a financial correspondent. You will have heard her on the airways and possibly read her as well and the Irish Independent. Welcome aboard Sinead. Thanks very much, Jared. First off in this table.",20-30%
22,['high want tell story want show message get lot work mile high time come know responsibility ethical moral responsibility well order move along inside get mind right receipt sport love first check deal time show'],0,-1,0.20114616590076428,/shared/3/projects/benlitterer/podcastData/prosodyMerged/beforeFMonth/traffic.libsyn.com/er/httpstraffic.libsyn.comsecuremilehighchiroTheresaWarner.mp3destid351178MERGED," This is... All High. Do I want to tell the story or do I want to show the message? You've got a lot of work to do between Mile High. The time has come... Where we can know... We have a responsibility and ethical and moral responsibility. We have to do it better in order to move you along. Above, down... Inside of it. Have you get your mind right? It is not. It is a receipt for a sport. This love is my first check deal! It's now time for the show.",20-30%
23,['hi omar crook host live genius want personally thank financial support donation help keep show chug right along truly could without always thanks listen kind good work next time live genius may day edda van heimstra hepburn rustin would one day well know legion fan audrey hepburn bear near brussels belgium daughter english banker dutch baroness hepburn attend school london world war ii erupt europe war nazi occupy holland young audrey mother stay family suffer terrible hardship return continued pursue ballet study war end return london model begin act speaking'],1,-1,0.27038404162700924,/shared/3/projects/benlitterer/podcastData/prosodyMerged/beforeFMonth/sphinx.acast.com/e5/httpssphinx.acast.compopens5a9c530dfe2b6922624e9594e5eab1de585609462686f7357media.mp3MERGED," Hi there, this is Omar Crook, host of Living With A Genius. I want to personally thank you for your financial support. Your donation helps keep this show chugging right along, and I truly couldn't do it without you. As always, thanks for listening. Be kind, do good work, and until next time. Here's Living With A Genius for May 4, 2020. On this day in 1929, Edda van Heimstra Hepburn Rustin, who would one day be better known for legions of fans as Audrey Hepburn, was born near Brussels, Belgium. The daughter of an English banker and a Dutch Baroness, Hepburn was attending school in London when World War II erupted in Europe. During the war, the Nazis occupied Holland, where the young Audrey and her mother were staying, and the family suffered terrible hardships. Her return continued to pursue her ballet studies, and at war's end she returned to London, where she modeled and began acting and speaking.",20-30%
24,['guy anas yes day actually lot day fact today like say last season finale go talk religious stuff religious stuff religion include mean religion know like common thing think exists'],0,-1,0.23020787823351713,/shared/3/projects/benlitterer/podcastData/prosodyMerged/beforeFMonth/anchor.fm/t2/httpsanchor.fms1c8ee574podcastplay13453390https3A2F2Fd3ctxlq1ktw2nl.cloudfront.net2Fstaging2F202005082Fbc87dbf087466ed7fac84fb30e83bcff.m4aMERGED," (music) What other guys it's Anas again and yes it's been a few days actually, a lot of days in fact. And today like as I said on the last, on the season finale that I'm going to be talking about my religious stuff, some religious stuff in my religion that was not, that is not included. I mean other religions don't know about like common things. And they think exists now, but that...",20-30%
25,['second unconditional freedom freedom condition third play first two bound create whole new possibility human third play first two bound create whole new possibility human daily chronicle two transformational coach pursue path unconditional freedom context unprecedented time keonga ford rachel paz together explore new paradigm possibility emerge world new desire able new desire gift germinate within day answer six question focus want able go talk first three thing go go talk first three thing go go talk first three thing go'],0,-1,0.2834679597831271,/shared/3/projects/benlitterer/podcastData/prosodyMerged/beforeFMonth/anchor.fm/23/httpsanchor.fms1c1a15f0podcastplay13347304https3A2F2Fd3ctxlq1ktw2nl.cloudfront.net2Fstaging2F202005052F749d20f8aa94c1be3d1b30d13362f958.m4aMERGED, The second is that unconditional freedom is freedom in all conditions. The third is that the play between the first two is bound to create whole new possibilities for how we human. The third is that the play between the first two is bound to create whole new possibilities for how we human. These are the daily chronicles of two transformational coaches as we pursue the path to unconditional freedom in the context of unprecedented times. I'm Keonga Ford. And I'm Rachel Paz. And together we'll explore both what new paradigms and possibilities are emerging in the world and what new desires are to be able to do. And what new desires and gifts are being germinated within us. Each day we'll answer the same six questions focused on who and how we want to be as we've been able to do. We're going to talk about the first three things that we're going to do. We're going to talk about the first three things that we're going to do. We're going to talk about the first three things that we're going to do.,20-30%
